,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_nan,MasVnrArea_nan,BsmtFinSF1_nan,BsmtFinSF2_nan,BsmtUnfSF_nan,TotalBsmtSF_nan,BsmtFullBath_nan,BsmtHalfBath_nan,GarageYrBlt_nan,GarageCars_nan,GarageArea_nan
1294,1295,20,2,60.0,8172,1,0,1,1,0,0,2,2,1,4,4,5,7,51,16,2,0,0,5,0,0.0,1,2,2,2,3,1,1,167.0,4,0.0,697.0,864.0,1,2,1,2,864,0,0,864,1.0,0.0,1,0,2,1,1,5,3,0,0,1,49.0,1,2.0,572.0,2,3,0,0,0,0,0,0,0,0,4,2006,2,2,115000.0,0,0,0,0,0,0,0,0,0,0,0
1295,1296,20,2,70.0,8400,1,0,1,1,0,0,5,1,1,4,4,5,5,38,38,2,0,3,4,2,168.0,1,2,2,2,3,3,2,1016.0,4,0.0,36.0,1052.0,1,3,1,2,1052,0,0,1052,1.0,0.0,1,1,3,1,1,5,3,0,0,3,38.0,2,1.0,288.0,2,3,2,356,0,0,0,0,0,0,11,2006,2,2,138500.0,0,0,0,0,0,0,0,0,0,0,0
1296,1297,20,2,80.0,8700,1,0,1,1,0,0,5,2,1,4,4,5,6,45,45,2,0,1,1,2,148.0,1,1,2,2,3,2,4,776.0,4,0.0,344.0,1120.0,1,3,1,2,1128,0,0,1128,1.0,0.0,2,0,3,1,1,6,3,0,0,3,45.0,2,2.0,525.0,2,3,2,192,20,123,0,0,0,0,12,2008,2,2,155000.0,0,0,0,0,0,0,0,0,0,0,0
1297,1298,180,1,35.0,3675,1,0,1,1,0,0,2,2,1,3,0,6,5,1,0,0,0,6,6,2,82.0,1,2,3,3,3,4,6,547.0,4,0.0,0.0,547.0,1,3,1,2,1072,0,0,1072,1.0,0.0,2,0,2,1,1,5,3,0,0,2,1.0,3,2.0,525.0,2,3,2,0,44,0,0,0,0,0,6,2006,3,3,140000.0,0,0,0,0,0,0,0,0,0,0,0
1298,1299,60,2,313.0,63887,1,2,0,1,2,0,2,1,1,4,5,10,5,0,0,2,1,0,3,3,796.0,3,2,3,4,3,4,6,5644.0,4,0.0,466.0,6110.0,1,4,1,2,4692,950,0,5642,2.0,0.0,2,1,3,1,3,12,3,3,3,3,0.0,3,2.0,1418.0,2,3,2,214,292,0,0,0,480,0,1,2008,3,3,160000.0,0,0,0,0,0,0,0,0,0,0,0
1299,1300,20,2,75.0,7500,1,0,1,1,0,0,5,2,1,4,4,5,7,51,16,2,0,5,3,0,0.0,1,2,2,2,3,1,3,340.0,3,906.0,0.0,1246.0,1,4,1,2,1246,0,0,1246,1.0,0.0,1,1,3,1,2,6,3,0,0,3,51.0,2,1.0,305.0,2,3,2,218,0,0,0,0,0,0,5,2010,2,2,154000.0,0,0,0,0,0,0,0,0,0,0,0
1300,1301,60,2,68.0,10762,1,1,1,1,4,0,10,2,1,4,5,7,5,10,10,0,0,6,6,0,344.0,2,2,3,3,3,1,6,694.0,4,0.0,284.0,978.0,1,4,1,2,1005,978,0,1983,0.0,0.0,2,1,3,1,2,9,3,1,2,3,10.0,3,2.0,490.0,2,3,2,0,0,0,0,0,0,0,5,2009,2,2,225000.0,1,0,0,0,0,0,0,0,0,0,0
1301,1302,70,2,68.0,7500,1,1,0,1,0,0,12,2,1,4,5,6,7,67,59,0,0,2,0,0,0.0,1,2,2,2,3,1,2,547.0,4,0.0,224.0,771.0,1,1,1,2,753,741,0,1494,0.0,0.0,1,0,3,1,2,7,3,2,3,3,67.0,1,1.0,213.0,2,3,1,0,0,0,0,224,0,0,11,2009,2,2,177500.0,1,0,0,0,0,0,0,0,0,0,0
1302,1303,60,2,92.0,10120,1,0,1,1,0,0,16,2,1,4,5,8,5,12,12,2,0,6,6,2,391.0,2,2,3,3,3,1,6,740.0,4,0.0,425.0,1165.0,1,4,1,2,1203,1323,0,2526,1.0,0.0,2,1,4,1,2,8,3,1,2,3,12.0,2,3.0,844.0,2,3,2,309,78,0,0,0,0,0,12,2006,2,2,290000.0,0,0,0,0,0,0,0,0,0,0,0
1303,1304,20,2,73.0,8688,1,0,1,1,0,0,13,2,1,4,4,7,5,1,1,0,0,6,6,2,228.0,2,2,3,3,3,3,5,0.0,4,0.0,1616.0,1616.0,1,4,1,2,1616,0,0,1616,0.0,0.0,2,0,3,1,2,7,3,0,0,3,1.0,2,3.0,834.0,2,3,2,208,59,0,0,0,0,0,4,2006,2,2,232000.0,0,0,0,0,0,0,0,0,0,0,0
1304,1305,160,1,32.0,3363,1,0,1,1,0,0,2,2,1,3,5,7,5,2,2,0,0,6,6,3,117.0,2,2,3,3,3,1,5,0.0,4,0.0,976.0,976.0,1,4,1,2,976,732,0,1708,0.0,0.0,2,0,3,1,2,7,2,0,0,1,2.0,1,2.0,380.0,2,3,2,0,40,0,0,0,0,0,4,2006,2,2,130000.0,0,0,0,0,0,0,0,0,0,0,0
1305,1306,20,2,108.0,13173,1,1,1,1,2,0,15,2,1,4,4,9,5,3,2,2,0,6,6,3,300.0,2,2,3,4,3,1,6,1572.0,4,0.0,80.0,1652.0,1,4,1,2,1652,0,0,1652,1.0,0.0,2,0,2,1,3,6,3,2,4,3,3.0,3,2.0,840.0,2,3,2,404,102,0,0,0,0,0,11,2009,2,2,325000.0,0,0,0,0,0,0,0,0,0,0,0
1306,1307,120,2,48.0,6955,1,1,1,1,0,0,15,2,1,3,4,7,5,1,0,0,0,6,6,3,94.0,2,2,3,3,3,1,5,0.0,4,0.0,1368.0,1368.0,1,4,1,2,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,3,1,3,3,1.0,2,2.0,474.0,2,3,2,132,35,0,0,0,0,0,9,2006,3,3,202500.0,0,0,0,0,0,0,0,0,0,0,0
1307,1308,20,2,60.0,8072,1,0,1,1,0,0,11,2,1,4,4,5,5,15,14,0,0,6,6,0,0.0,1,1,3,3,4,1,4,746.0,4,0.0,244.0,990.0,1,4,1,2,990,0,0,990,1.0,0.0,1,0,3,1,1,5,3,0,0,1,9.0,1,2.0,480.0,2,3,2,0,64,0,0,0,0,0,5,2009,2,2,138000.0,0,0,0,0,0,0,0,0,0,0,0
1308,1309,20,1,100.0,12000,1,0,1,1,0,0,3,2,1,4,4,5,7,60,3,0,0,1,1,0,0.0,1,2,2,2,3,1,6,144.0,5,608.0,172.0,924.0,1,4,1,2,1122,0,0,1122,1.0,0.0,1,0,2,1,2,6,3,0,0,3,60.0,1,2.0,528.0,2,3,2,0,36,0,0,0,0,0,5,2008,2,2,147000.0,0,0,0,0,0,0,0,0,0,0,0
1309,1310,20,2,68.0,7153,1,0,1,1,0,0,7,2,1,4,4,6,5,17,17,0,0,3,4,2,88.0,1,2,2,3,3,1,6,1200.0,4,0.0,78.0,1278.0,1,3,1,2,1294,0,0,1294,1.0,0.0,2,0,3,1,2,6,3,0,0,3,17.0,2,2.0,496.0,2,3,2,112,51,0,0,0,0,0,6,2008,2,2,179200.0,1,0,0,0,0,0,0,0,0,0,0
1310,1311,20,2,100.0,17500,1,0,1,1,0,0,12,3,1,4,4,7,8,51,8,0,0,5,4,0,0.0,2,1,3,3,3,3,6,1406.0,4,0.0,496.0,1902.0,1,2,1,2,1902,0,0,1902,1.0,0.0,2,0,3,1,3,7,3,2,2,3,51.0,3,2.0,567.0,2,3,2,0,207,162,0,0,0,0,5,2010,2,2,335000.0,0,0,0,0,0,0,0,0,0,0,0
1311,1312,20,2,68.0,8814,1,0,1,1,0,0,11,2,1,4,4,7,5,2,0,0,0,6,6,2,80.0,2,2,3,3,3,1,6,925.0,4,0.0,349.0,1274.0,1,4,1,2,1274,0,0,1274,1.0,0.0,2,0,3,1,2,6,3,0,0,3,2.0,2,2.0,508.0,2,3,2,264,98,0,0,0,0,0,1,2007,3,3,203000.0,0,0,0,0,0,0,0,0,0,0,0
1312,1313,60,2,68.0,9572,1,1,1,1,0,0,16,2,1,4,5,8,5,17,17,0,0,2,0,2,336.0,2,2,3,4,3,1,6,482.0,4,0.0,971.0,1453.0,1,4,1,2,1453,1357,0,2810,0.0,0.0,2,1,4,1,2,9,3,1,4,3,17.0,2,2.0,750.0,3,2,2,500,0,0,0,0,0,0,6,2007,2,2,302000.0,1,0,0,0,0,0,0,0,0,0,0
1313,1314,60,2,108.0,14774,1,1,1,1,2,0,16,2,1,4,5,9,5,11,11,0,0,6,6,2,165.0,2,2,3,3,3,1,5,0.0,4,0.0,1393.0,1393.0,1,4,1,2,1422,1177,0,2599,0.0,0.0,2,1,4,1,2,10,3,1,2,4,11.0,3,3.0,779.0,2,3,2,668,30,0,0,0,0,0,5,2010,2,2,333168.0,0,0,0,0,0,0,0,0,0,0,0
1314,1315,20,2,60.0,8190,1,0,1,1,0,0,2,2,1,4,4,4,6,53,53,2,0,2,0,0,0.0,1,2,2,2,3,1,1,732.0,4,0.0,216.0,948.0,1,4,1,2,948,0,0,948,1.0,0.0,1,0,3,1,1,5,3,1,2,1,51.0,1,1.0,280.0,2,3,2,0,36,0,0,0,0,0,10,2007,2,2,119000.0,0,0,0,0,0,0,0,0,0,0,0
1315,1316,60,2,85.0,11075,1,0,1,1,0,0,5,2,1,4,5,6,5,39,39,0,0,3,4,0,0.0,1,2,2,1,3,2,4,500.0,2,276.0,176.0,952.0,1,2,1,2,1092,1020,0,2112,0.0,0.0,2,1,4,1,1,9,3,2,3,3,39.0,1,2.0,576.0,2,3,2,280,0,0,0,0,0,0,6,2008,2,2,206900.0,0,0,0,0,0,0,0,0,0,0,0
1316,1317,20,2,61.0,10226,1,1,1,1,0,0,11,2,1,4,4,8,5,1,1,0,0,6,6,3,270.0,2,2,3,4,3,4,5,0.0,4,0.0,1622.0,1622.0,1,4,1,2,1630,0,0,1630,1.0,0.0,2,0,3,1,3,8,3,1,3,3,1.0,2,3.0,860.0,2,3,2,172,42,0,0,0,0,0,1,2009,2,2,295493.0,0,0,0,0,0,0,0,0,0,0,0
1317,1318,120,3,47.0,4230,1,0,1,1,2,0,13,2,1,3,4,7,5,1,0,0,0,6,6,0,0.0,2,2,3,4,4,1,5,0.0,4,0.0,1352.0,1352.0,1,4,1,2,1352,0,0,1352,0.0,0.0,2,0,2,1,2,5,3,1,3,3,1.0,2,2.0,466.0,2,3,2,0,241,0,0,0,0,0,4,2007,3,3,208900.0,0,0,0,0,0,0,0,0,0,0,0
1318,1319,20,2,68.0,14781,1,3,1,1,4,0,11,2,1,4,4,8,5,5,4,2,0,6,6,2,178.0,2,2,3,3,3,4,5,0.0,4,0.0,1753.0,1753.0,1,4,1,2,1787,0,0,1787,0.0,0.0,2,0,3,1,2,7,3,1,2,3,5.0,2,3.0,748.0,2,3,2,198,150,0,0,0,0,0,8,2006,2,2,275000.0,1,0,0,0,0,0,0,0,0,0,0
1319,1320,20,2,75.0,10215,1,0,0,1,0,0,2,2,1,4,4,4,5,53,53,2,0,2,0,2,132.0,1,2,3,2,3,1,4,492.0,4,0.0,372.0,864.0,1,4,1,2,948,0,0,948,0.0,0.0,1,0,3,1,1,5,3,0,0,3,53.0,1,1.0,248.0,2,3,2,0,0,0,0,0,0,0,2,2007,2,2,111000.0,0,0,0,0,0,0,0,0,0,0,0
1320,1321,20,2,70.0,8400,1,0,1,1,0,0,5,2,1,4,4,6,3,52,52,2,0,5,3,0,0.0,1,2,2,2,3,1,4,189.0,3,661.0,628.0,1478.0,1,3,1,2,1478,0,0,1478,1.0,0.0,1,1,3,1,1,6,3,2,3,3,52.0,2,2.0,442.0,2,3,2,114,0,0,0,216,0,0,6,2009,2,2,156500.0,0,0,0,0,0,0,0,0,0,0,0
1321,1322,20,2,68.0,6627,1,1,1,1,2,0,1,1,1,4,4,3,6,59,58,2,0,6,6,0,0.0,1,2,2,0,1,0,0,0.0,0,0.0,0.0,0.0,0,2,0,2,720,0,0,720,0.0,0.0,1,0,2,1,1,4,3,0,0,1,53.0,1,1.0,287.0,2,1,2,0,0,0,0,0,0,0,7,2008,2,2,72500.0,1,0,0,0,0,0,0,0,0,0,0
1322,1323,60,2,107.0,10186,1,1,1,1,0,0,16,2,1,4,5,7,5,18,18,0,0,3,4,0,0.0,2,2,3,3,3,1,6,674.0,4,0.0,76.0,750.0,1,4,1,2,1061,862,0,1923,1.0,0.0,2,1,3,1,2,8,3,1,2,3,18.0,2,2.0,564.0,2,3,2,240,39,0,0,0,0,0,6,2010,2,2,190000.0,0,0,0,0,0,0,0,0,0,0,0
1323,1324,30,2,50.0,5330,1,0,3,1,0,0,1,2,1,4,4,4,7,69,59,2,0,6,6,0,0.0,0,2,2,2,3,1,3,280.0,4,0.0,140.0,420.0,1,3,1,2,708,0,0,708,0.0,0.0,1,0,2,1,0,5,3,0,0,0,30.0,0,0.0,0.0,0,0,2,164,0,0,0,0,0,0,12,2009,2,2,82500.0,0,0,0,0,0,0,0,0,1,0,0
1324,1325,20,2,75.0,9986,1,0,1,1,0,0,13,2,1,4,4,8,5,1,0,0,0,6,6,2,428.0,2,2,3,4,3,3,5,0.0,4,0.0,1795.0,1795.0,1,4,1,2,1795,0,0,1795,0.0,0.0,2,0,2,1,2,7,3,1,3,3,0.0,2,3.0,895.0,2,3,2,0,49,0,0,0,0,0,2,2007,3,3,147000.0,0,0,0,0,0,0,0,0,0,0,0
1325,1326,30,1,40.0,3636,1,0,1,1,0,0,0,2,1,4,4,4,4,86,58,0,0,0,3,0,0.0,1,2,1,2,2,1,5,0.0,4,0.0,796.0,796.0,1,1,0,2,796,0,0,796,0.0,0.0,1,0,2,1,1,5,3,0,0,0,29.0,0,0.0,0.0,0,0,0,0,0,100,0,0,0,0,1,2008,2,2,55000.0,0,0,0,0,0,0,0,0,1,0,0
1326,1327,30,0,70.0,4270,1,0,0,1,0,1,2,2,1,4,4,3,6,76,1,0,0,1,1,0,0.0,1,2,1,2,3,1,1,544.0,4,0.0,0.0,544.0,1,4,1,2,774,0,0,774,0.0,0.0,1,0,3,1,2,6,3,0,0,0,28.0,0,0.0,0.0,0,0,2,0,0,286,0,0,0,0,5,2007,2,2,79000.0,0,0,0,0,0,0,0,0,1,0,0
1327,1328,20,2,60.0,6600,1,0,1,1,0,0,6,2,1,4,4,5,9,26,0,0,0,6,6,0,0.0,2,1,2,2,3,1,4,641.0,4,0.0,175.0,816.0,1,4,1,2,816,0,0,816,0.0,1.0,1,0,3,1,2,5,3,1,4,3,26.0,1,1.0,264.0,2,3,2,0,0,0,0,0,0,0,10,2008,2,2,130500.0,0,0,0,0,0,0,0,0,0,0,0
1328,1329,50,1,60.0,10440,1,0,1,1,2,0,3,2,1,4,1,6,7,88,58,0,0,5,0,0,0.0,2,1,1,3,3,1,3,493.0,4,0.0,1017.0,1510.0,0,4,1,2,1584,1208,0,2792,0.0,0.0,2,0,5,1,1,8,2,2,2,1,88.0,1,2.0,520.0,1,3,2,0,547,0,0,480,0,1150,6,2008,2,2,256000.0,0,0,0,0,0,0,0,0,0,0,0
1329,1330,60,2,63.0,9084,1,1,1,1,0,0,10,2,1,4,5,7,5,8,8,2,0,6,6,0,0.0,1,2,3,3,3,1,5,0.0,4,0.0,935.0,935.0,1,3,1,2,955,677,0,1632,0.0,0.0,2,1,3,1,1,8,3,1,2,3,8.0,3,2.0,462.0,2,3,2,0,28,0,0,0,0,0,6,2006,2,2,176500.0,0,0,0,0,0,0,0,0,0,0,0
1330,1331,20,2,85.0,10000,1,0,1,1,0,0,13,2,1,4,4,8,5,1,1,2,0,6,6,3,410.0,2,2,3,3,4,3,5,0.0,4,0.0,1588.0,1588.0,1,4,1,2,1588,0,0,1588,0.0,0.0,2,0,3,1,2,7,3,1,3,3,1.0,2,3.0,825.0,2,3,2,144,45,0,0,0,0,0,12,2007,2,2,227000.0,0,0,0,0,0,0,0,0,0,0,0
1331,1332,80,2,55.0,10780,1,1,1,1,0,0,11,2,1,4,3,5,5,30,30,0,0,1,1,0,0.0,1,2,2,2,3,3,4,483.0,4,0.0,428.0,911.0,1,3,1,2,954,0,0,954,0.0,0.0,1,0,3,1,1,6,3,0,0,1,30.0,1,2.0,576.0,2,3,2,0,0,0,0,0,0,0,7,2006,2,2,132500.0,0,0,0,0,0,0,0,0,0,0,0
1332,1333,20,2,67.0,8877,1,0,1,1,0,1,2,2,1,4,4,4,6,71,51,0,0,1,1,0,0.0,1,2,2,2,3,2,4,690.0,4,0.0,126.0,816.0,1,4,1,2,816,0,0,816,1.0,0.0,1,0,2,1,1,3,3,1,3,1,51.0,1,1.0,288.0,1,1,2,0,0,0,0,0,0,0,5,2009,2,2,100000.0,0,0,0,0,0,0,0,0,0,0,0
1333,1334,50,1,60.0,7200,1,0,1,1,2,0,0,2,1,4,1,5,6,68,11,0,0,2,0,0,0.0,1,2,2,2,3,1,5,0.0,4,0.0,803.0,803.0,1,4,1,2,803,557,0,1360,0.0,0.0,1,1,2,1,2,6,3,0,0,1,55.0,1,1.0,297.0,2,3,2,0,65,190,0,0,0,0,7,2006,2,2,125500.0,0,0,0,0,0,0,0,0,0,0,0
1334,1335,160,1,24.0,2368,1,0,1,1,0,0,8,2,1,3,5,5,6,39,39,0,0,3,4,0,312.0,1,2,2,2,3,1,3,765.0,4,0.0,0.0,765.0,1,2,1,2,765,600,0,1365,0.0,0.0,1,1,3,1,1,7,1,0,0,3,39.0,1,2.0,440.0,2,3,2,0,36,0,0,0,0,0,5,2009,2,2,125000.0,0,0,0,0,0,0,0,0,0,0,0
1335,1336,20,2,80.0,9650,1,0,1,1,0,0,9,2,1,4,4,6,5,32,32,0,0,4,5,2,360.0,1,2,2,3,3,1,4,686.0,4,0.0,664.0,1350.0,1,2,1,2,1334,0,0,1334,0.0,1.0,2,0,2,1,1,6,3,1,2,3,32.0,2,2.0,630.0,2,3,2,0,16,0,0,0,0,0,4,2009,2,2,167900.0,0,0,0,0,0,0,0,0,0,0,0
1336,1337,90,2,87.0,9246,1,1,1,1,0,0,9,1,1,1,4,5,5,35,35,0,0,4,5,2,564.0,1,2,2,2,3,1,5,0.0,4,0.0,1656.0,1656.0,1,2,1,2,1656,0,0,1656,0.0,0.0,2,0,4,2,1,8,3,0,0,1,35.0,1,2.0,506.0,2,3,2,0,211,0,0,0,0,0,11,2008,2,2,135000.0,0,0,0,0,0,0,0,0,0,0,0
1337,1338,30,1,153.0,4118,1,1,0,1,2,1,3,1,1,4,4,4,4,65,56,0,0,2,0,0,0.0,1,2,2,2,3,1,5,0.0,4,0.0,693.0,693.0,0,1,0,1,693,0,0,693,0.0,0.0,1,0,2,1,0,4,3,0,0,0,27.0,0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,3,2006,2,2,52500.0,0,0,0,0,0,0,0,0,1,0,0
1338,1339,60,2,95.0,13450,1,1,1,1,2,0,11,2,1,4,5,7,5,4,4,0,0,6,6,0,0.0,2,2,3,3,3,1,6,700.0,4,0.0,216.0,916.0,1,4,1,2,920,941,0,1861,1.0,0.0,2,1,3,1,2,8,3,0,0,4,4.0,2,2.0,492.0,2,3,2,146,91,0,0,0,0,0,6,2006,2,2,200000.0,0,0,0,0,0,0,0,0,0,0,0
1339,1340,20,2,120.0,9560,1,1,1,1,2,0,11,2,1,4,4,5,7,34,34,2,0,1,1,0,0.0,1,1,2,2,3,2,1,360.0,4,0.0,504.0,864.0,1,4,1,2,864,0,0,864,0.0,0.0,1,0,3,1,1,5,3,0,0,3,34.0,2,1.0,288.0,2,3,2,0,0,0,0,0,0,0,6,2006,2,2,128500.0,0,0,0,0,0,0,0,0,0,0,0
1340,1341,20,2,70.0,8294,1,0,1,1,0,0,5,2,1,4,4,4,5,36,36,0,0,1,1,0,0.0,1,2,2,2,3,1,5,0.0,4,0.0,858.0,858.0,1,2,1,2,872,0,0,872,0.0,0.0,1,0,3,1,1,5,3,0,0,1,33.0,1,4.0,480.0,2,3,2,0,0,0,0,0,0,0,6,2007,2,2,123000.0,0,0,0,0,0,0,0,0,0,0,0
1341,1342,20,2,66.0,13695,1,0,1,1,0,0,7,3,1,4,4,6,5,5,4,0,0,6,6,0,0.0,1,2,3,3,3,1,6,814.0,4,0.0,300.0,1114.0,1,4,1,2,1114,0,0,1114,1.0,0.0,1,0,3,1,2,6,3,0,0,1,4.0,1,2.0,576.0,2,3,2,0,78,0,0,0,0,0,7,2008,2,2,155000.0,0,0,0,0,0,0,0,0,0,0,0
1342,1343,60,2,68.0,9375,1,0,1,1,0,0,11,2,1,4,5,8,5,5,5,0,0,6,6,2,149.0,2,2,3,3,3,1,5,0.0,4,0.0,1284.0,1284.0,1,4,1,2,1284,885,0,2169,0.0,0.0,2,1,3,1,2,7,3,1,3,3,5.0,2,2.0,647.0,2,3,2,192,87,0,0,0,0,0,8,2007,2,2,228500.0,1,0,0,0,0,0,0,0,0,0,0
1343,1344,50,2,57.0,7558,1,0,0,1,0,0,12,2,1,4,1,6,6,81,59,0,0,5,3,0,0.0,1,2,1,2,3,1,5,0.0,4,0.0,896.0,896.0,1,3,1,2,1172,741,0,1913,0.0,0.0,1,1,3,1,1,9,3,1,2,1,80.0,1,2.0,342.0,1,1,2,0,0,0,0,0,0,0,3,2009,2,2,177000.0,0,0,0,0,0,0,0,0,0,0,0
1344,1345,60,2,85.0,11103,1,1,1,1,2,0,11,2,1,4,5,7,5,1,1,0,0,6,6,0,0.0,2,2,3,3,3,1,5,0.0,4,0.0,728.0,728.0,1,4,1,2,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,3,1,2,3,1.0,3,2.0,440.0,2,3,2,0,0,0,0,0,0,0,7,2007,3,3,155835.0,0,0,0,0,0,0,0,0,0,0,0
1345,1346,30,1,50.0,6000,1,0,1,1,0,0,3,2,1,4,4,4,4,87,57,2,0,1,1,0,0.0,1,2,3,2,3,1,4,250.0,4,0.0,710.0,960.0,1,3,1,1,960,0,0,960,0.0,0.0,1,0,2,1,0,5,3,0,0,1,10.0,1,1.0,308.0,2,3,2,0,0,168,0,0,0,0,7,2007,2,2,108500.0,0,0,0,0,0,0,0,0,0,0,0
1346,1347,20,2,68.0,20781,1,3,1,1,4,0,9,3,1,4,4,7,7,38,3,2,0,5,4,0,0.0,1,2,2,2,3,1,2,297.0,3,68.0,1203.0,1568.0,1,2,1,2,2156,0,0,2156,0.0,0.0,2,0,3,1,1,9,3,1,3,3,38.0,2,2.0,508.0,3,3,2,0,80,0,290,0,0,0,6,2006,2,2,262500.0,1,0,0,0,0,0,0,0,0,0,0
1347,1348,20,2,93.0,15306,1,1,3,1,2,0,14,2,1,4,4,8,5,1,0,0,0,6,6,3,100.0,2,2,3,4,3,4,6,80.0,4,0.0,1652.0,1732.0,1,4,1,2,1776,0,0,1776,1.0,0.0,2,0,3,1,2,7,3,1,3,3,1.0,3,3.0,712.0,2,3,2,0,0,0,0,0,0,0,5,2007,3,3,283463.0,0,0,0,0,0,0,0,0,0,0,0
1348,1349,20,2,68.0,16196,1,2,2,1,0,0,7,2,1,4,4,7,5,9,9,0,0,6,6,0,0.0,2,2,3,3,3,4,6,1443.0,4,0.0,39.0,1482.0,1,4,1,2,1494,0,0,1494,1.0,0.0,2,0,3,1,2,5,3,1,1,3,9.0,2,2.0,514.0,2,3,2,402,25,0,0,0,0,0,8,2007,2,2,215000.0,1,0,0,0,0,0,0,0,0,0,0
1349,1350,70,1,50.0,5250,1,0,1,1,0,0,3,2,1,4,5,8,5,136,21,0,0,1,1,0,0.0,1,1,1,2,2,1,3,259.0,4,0.0,425.0,684.0,0,1,0,2,938,1215,205,2358,0.0,0.0,2,0,4,1,1,8,3,0,0,0,29.0,0,0.0,0.0,0,0,2,0,54,20,0,0,0,0,12,2008,2,2,122000.0,0,0,0,0,0,0,0,0,1,0,0
1350,1351,90,2,91.0,11643,1,0,1,1,0,0,5,0,1,1,5,5,5,40,40,0,0,1,1,2,368.0,1,2,2,2,3,1,3,500.0,4,0.0,748.0,1248.0,1,2,1,2,1338,1296,0,2634,1.0,1.0,2,2,6,2,1,12,3,0,0,1,40.0,1,4.0,968.0,2,3,2,0,0,0,0,0,0,0,8,2009,2,2,200000.0,0,0,0,0,0,0,0,0,0,0,0
1351,1352,60,2,70.0,9247,1,1,1,1,0,0,5,2,1,4,5,6,6,46,46,0,0,3,4,2,318.0,1,2,2,2,3,1,1,319.0,4,0.0,539.0,858.0,1,4,1,2,858,858,0,1716,0.0,0.0,1,1,4,1,1,8,3,1,3,3,46.0,3,2.0,490.0,2,3,2,0,84,0,0,120,0,0,3,2008,2,2,171000.0,0,0,0,0,0,0,0,0,0,0,0
1352,1353,50,1,50.0,6000,1,0,1,1,0,0,1,2,1,4,1,6,9,72,9,0,0,1,1,0,0.0,2,2,1,2,3,1,5,0.0,4,0.0,698.0,698.0,1,2,1,2,786,390,0,1176,0.0,0.0,1,0,2,1,1,4,3,0,0,1,10.0,1,2.0,624.0,2,3,0,210,0,0,0,0,0,0,7,2009,2,2,134900.0,0,0,0,0,0,0,0,0,0,0,0
1353,1354,50,2,56.0,14720,1,1,1,1,4,0,16,2,1,4,1,8,5,15,14,2,0,6,6,2,579.0,2,2,3,3,3,3,6,816.0,4,0.0,1217.0,2033.0,1,4,1,2,2053,1185,0,3238,1.0,0.0,2,1,4,1,2,9,3,1,4,3,14.0,3,3.0,666.0,2,3,2,283,86,0,0,0,0,0,3,2010,2,2,410000.0,0,0,0,0,0,0,0,0,0,0,0
1354,1355,60,2,68.0,10316,1,1,1,1,0,0,11,2,1,4,5,7,5,8,8,0,0,6,6,0,0.0,2,2,3,3,3,1,6,735.0,4,0.0,257.0,992.0,1,4,1,2,992,873,0,1865,1.0,0.0,2,1,3,1,2,7,3,1,2,3,8.0,2,3.0,839.0,2,3,2,0,184,0,0,0,0,0,6,2008,2,2,235000.0,1,0,0,0,0,0,0,0,0,0,0
1355,1356,80,2,102.0,10192,1,1,1,1,0,0,9,2,1,4,3,7,6,38,14,0,0,1,1,2,143.0,1,2,2,2,3,1,5,0.0,4,0.0,570.0,570.0,1,3,1,2,1222,698,0,1920,0.0,0.0,3,0,4,1,2,8,3,1,2,3,38.0,2,2.0,487.0,2,3,2,0,98,0,0,0,0,0,9,2006,2,2,170000.0,0,0,0,0,0,0,0,0,0,0,0
1356,1357,20,2,68.0,9477,1,0,1,1,2,0,5,2,1,4,4,5,5,42,42,0,0,3,4,2,65.0,1,2,2,2,3,1,1,340.0,4,0.0,524.0,864.0,1,2,1,2,892,0,0,892,0.0,0.0,1,0,3,1,1,5,3,0,0,3,42.0,2,1.0,264.0,2,3,2,0,0,0,0,0,0,0,10,2008,2,2,110000.0,1,0,0,0,0,0,0,0,0,0,0
